Index;Product Name;Colors;Pic Urls;Care Instructions
4301;Slimfit cardigan in a Merino wool blend;Dark Grey  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50323613_028_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4302;Zipneck sweater in Merino wool;Dark Grey  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50375135_028_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4303;Regularfit sweater in 3Deffect cotton;Yellow  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50373956_726_32?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4304;Regularfit sweater in 3Deffect cotton;Dark Blue  Yellow;https://images.hugoboss.com/is/image/boss/hbeu50373956_404_14?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4305;Regularfit Tailored cashmere sweater: TBorello;Black;https://images.hugoboss.com/is/image/boss/hbeu50321773_001_14?wid=462&qlt=80  ;Hand Wash Only  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4306;Asymmetric biker jacket in lamb leather;Black  Dark Brown;https://images.hugoboss.com/is/image/boss/hbeu50448037_001_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Do Not Iron  Gentle chemical dry cleaning F
4307;Lightweight sweater in Italian cashmere;Dark Blue  Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50374410_402_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
4308;Crewneck sweater in a lightweight merino wool blend;Black  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50323597_001_110?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4309;Crewneck sweater in Merino wool;Grey;https://images.hugoboss.com/is/image/boss/hbeu50373783_030_14?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4310;Colourblock down gilet in waterrepellent fabric;Red  Black;https://images.hugoboss.com/is/image/boss/hbeu50440956_002_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean  Very mild professional wet clean
4311;Colourblock down gilet in waterrepellent fabric;Black  Red;https://images.hugoboss.com/is/image/boss/hbeu50440956_001_100?wid=462&qlt=80  ;Do Not Wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean  Very mild professional wet clean
4312;Drawstring shorts in cotton jersey with tonal piqu structure;Black  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50455087_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4313;Crewneck sweater in a lightweight merino wool blend;Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50323597_410_110?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4314;Crewneck Tshirt in structured mercerised cotton;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50451121_402_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4315;Vneck sweater in virgin wool;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50375073_410_14?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Do not chemical dry clean
4316;Slimfit sweater in lightweight moulin cotton;Silver  Turquoise;https://images.hugoboss.com/is/image/boss/hbeu50423405_043_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4317;Slimfit sweater in Italian wool and silk;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50373864_410_32?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
4318;Shortsleeved knitted sweater with polo collar;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50432566_407_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4319;Knitted sweater in microstructured cotton;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50430095_402_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4320;Shortsleeved knitted cardigan in cotton with patch pocket;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50428825_404_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4321;Knitted sweater in moulin cotton and linen;Light Beige;https://images.hugoboss.com/is/image/boss/hbeu50430105_275_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4322;Shortsleeved knitted sweater with microstructured stripes;Purple  Dark Blue  Light Green  White  Light Grey;https://images.hugoboss.com/is/image/boss/hbeu50430114_518_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4323;Regularfit sweater with twotone microjacquard structure;Light Beige;https://images.hugoboss.com/is/image/boss/hbeu50428887_270_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4324;Shortsleeved sweater in pure silk with structured front;light pink;https://images.hugoboss.com/is/image/boss/hbeu50430104_682_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4325;Shortsleeved knitted sweater with microstructured stripes;White  Purple  Dark Blue  Light Green  Light Grey;https://images.hugoboss.com/is/image/boss/hbeu50430114_102_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4326;The Open exclusive zipneck sweater in organic cotton;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50428698_410_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4327;Cotton sweater with striped cuffs;Grey  Turquoise;https://images.hugoboss.com/is/image/boss/hbeu50430093_030_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4328;Melangecotton sweater with dgrad tipping stripes;Beige  Turquoise  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50428905_269_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4329;Melangecotton sweater with dgrad tipping stripes;Dark Blue  Turquoise  Beige;https://images.hugoboss.com/is/image/boss/hbeu50428905_404_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4330;Shortsleeved knitted sweater with microstructured stripes;Light Green  Purple  Dark Blue  White  Light Grey;https://images.hugoboss.com/is/image/boss/hbeu50430114_352_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4331;Knitted cotton sweater with contrast detailing;Black  Dark Blue  Beige;https://images.hugoboss.com/is/image/boss/hbeu50427754_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4332;Melangecotton sweater with dgrad tipping stripes;Turquoise  Dark Blue  Beige;https://images.hugoboss.com/is/image/boss/hbeu50428905_440_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4333;Shortsleeved knitted sweater with microstructured stripes;Light Grey  Purple  Dark Blue  Light Green  White;https://images.hugoboss.com/is/image/boss/hbeu50430114_072_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4334;Relaxedfit sweater in moulin linenblend yarn;Light Red  Dark Blue  White;https://images.hugoboss.com/is/image/boss/hbeu50430505_633_100?wid=462&qlt=80  ;Hand Wash Only  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4335;Relaxedfit sweater in moulin linenblend yarn;Dark Blue  Light Red  White;https://images.hugoboss.com/is/image/boss/hbeu50430505_410_100?wid=462&qlt=80  ;Hand Wash Only  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4336;Blousonstyle knitted jacket in a cotton blend;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50428873_404_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4337;Knitted waistcoat in mixedstructure cotton;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50432221_404_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4338;Slimfit Tshirt with long sleeves in waffle cotton;Dark Red  Red  Red  Dark Red  Light Purple  Light Blue  Light Blue  Blue  Dark Blue  Dark Blue  Light Green  Green  Green  Light Brown  White  Light Grey  Dark Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50401846_604_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4339;Zipthrough knitted cardigan with placed graphic pattern;Black;https://images.hugoboss.com/is/image/boss/hbeu50427756_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4340;Cotton sweater with striped cuffs;Turquoise  Grey;https://images.hugoboss.com/is/image/boss/hbeu50430093_449_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4341;Relaxedfit sweatshirt with gradient flockprint logo artwork;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50422254_404_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4342;Stripedcollar sweatshirt in a cottonblend jacquard;Grey;https://images.hugoboss.com/is/image/boss/hbeu50420451_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4343;Slimfit Tshirt with long sleeves in waffle cotton;Light Blue  Red  Red  Dark Red  Dark Red  Light Purple  Light Blue  Blue  Dark Blue  Dark Blue  Light Green  Green  Green  Light Brown  White  Light Grey  Dark Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50401846_456_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4344;Slimfit Tshirt with long sleeves in waffle cotton;Black  Red  Red  Dark Red  Dark Red  Light Purple  Light Blue  Light Blue  Blue  Dark Blue  Dark Blue  Light Green  Green  Green  Light Brown  White  Light Grey  Dark Grey;https://images.hugoboss.com/is/image/boss/hbeu50401846_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4345;Zipthrough sweatshirt with padded front panel;Dark Grey;https://images.hugoboss.com/is/image/boss/hbeu50419366_061_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4346;Relaxedfit jersey jacket in African cotton;Dark Blue  Light Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50426622_404_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4347;Slimfit Tshirt with long sleeves in waffle cotton;Green  Red  Red  Dark Red  Dark Red  Light Purple  Light Blue  Light Blue  Blue  Dark Blue  Dark Blue  Light Green  Green  Light Brown  White  Light Grey  Dark Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50401846_346_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4348;Slimfit Tshirt with long sleeves in waffle cotton;Dark Blue  Red  Red  Dark Red  Dark Red  Light Purple  Light Blue  Light Blue  Blue  Dark Blue  Light Green  Green  Green  Light Brown  White  Light Grey  Dark Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50401846_417_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4349;Regularfit sweatshirt with curved logo and quarter zip;Black  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50418709_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4350;Cottonterry sweatshirt with tonal embroidery;Black;https://images.hugoboss.com/is/image/boss/hbeu50420655_001_100?wid=462&qlt=80  ;careinstructioncode.369  30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4351;Regularfit sweatshirt in doublefaced fabric;Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50410319_410_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4352;Relaxedfit sweatshirt in cottonblend terry;White  Yellow  Dark Red  Dark Blue  Light Grey  Dark Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50418949_101_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4353;Longsleeved cotton Tshirt with piano logo;White  Black;https://images.hugoboss.com/is/image/boss/hbeu50432192_106_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4354;Slimfit Tshirt with long sleeves in waffle cotton;Dark Blue  Red  Red  Dark Red  Dark Red  Light Purple  Light Blue  Light Blue  Blue  Dark Blue  Light Green  Green  Green  Light Brown  White  Light Grey  Dark Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50401846_404_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4355;Slimfit Tshirt with long sleeves in waffle cotton;Green  Red  Red  Dark Red  Dark Red  Light Purple  Light Blue  Light Blue  Blue  Dark Blue  Dark Blue  Light Green  Green  Light Brown  White  Light Grey  Dark Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50401846_350_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4356;Relaxedfit plasticfree sweatshirt with feature hood lining;Black  White;https://images.hugoboss.com/is/image/boss/hbeu50421984_001_100?wid=462&qlt=80  ;careinstructioncode.369  30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4357;Slimfit Tshirt with long sleeves in waffle cotton;Light Grey  Red  Red  Dark Red  Dark Red  Light Purple  Light Blue  Light Blue  Blue  Dark Blue  Dark Blue  Light Green  Green  Green  Light Brown  White  Dark Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50401846_051_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4358;Relaxedfit jersey jacket in African cotton;Light Grey  Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50426622_051_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4359;Longsleeved cotton Tshirt with piano logo;Black  White;https://images.hugoboss.com/is/image/boss/hbeu50432192_001_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4360;Slimfit Tshirt with long sleeves in waffle cotton;Light Purple  Red  Red  Dark Red  Dark Red  Light Blue  Light Blue  Blue  Dark Blue  Dark Blue  Light Green  Green  Green  Light Brown  White  Light Grey  Dark Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50401846_534_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4361;Slimfit Tshirt with long sleeves in waffle cotton;White  Red  Red  Dark Red  Dark Red  Light Purple  Light Blue  Light Blue  Blue  Dark Blue  Dark Blue  Light Green  Green  Green  Light Brown  Light Grey  Dark Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50401846_105_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4362;Slimfit sweater in a virginwool blend;Dark Grey  Dark Blue  Black;https://images.hugoboss.com/is/image/boss/hbeu50436278_016_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Tumble Dry Low Heat  Iron Low Heat  Gentle chemical dry cleaning P
4363;Zipneck sweater in virgin wool and cotton;Dark Blue  Light Green  Grey;https://images.hugoboss.com/is/image/boss/hbeu50435244_402_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Chemical dry cleaning P
4364;Crewneck sweater in microstructured cotton jacquard;Silver  Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50435692_047_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Chemical dry cleaning P
4365;Regularfit jersey jacket in combination stripes;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50435204_404_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
4366;Slimfit Tshirt with long sleeves in waffle cotton;Dark Grey  Red  Red  Dark Red  Dark Red  Light Purple  Light Blue  Light Blue  Blue  Dark Blue  Dark Blue  Light Green  Green  Green  Light Brown  White  Light Grey  Black;https://images.hugoboss.com/is/image/boss/hbeu50401846_026_100?wid=462&qlt=80  ;30 mild fine wash  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Gentle chemical dry cleaning P
4367;Crewneck sweater in structured cotton and virgin wool;Light Orange;https://images.hugoboss.com/is/image/boss/hbeu50435263_844_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Medium Heat  Gentle chemical dry cleaning P
4368;Hooded cardigan in a melange virginwool blend;Dark Blue;https://images.hugoboss.com/is/image/boss/hbeu50441373_402_100?wid=462&qlt=80  ;careinstructioncode.S30R  Do Not Bleach  Do Not Tumble Dry  Iron Low Heat  Do not chemical dry clean
